type,artist,album,date,name,id,duration,popularity,url,venue,city,min_price,max_price,days_to_event,hype_score,sellout_risk,description
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,New Romantics,6rZVy6FIG7lSJQMFXHo12z,230466.0,64.0,https://open.spotify.com/track/6rZVy6FIG7lSJQMFXHo12z,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,I Know Places - Voice Memo,4JQm7ebhsrt10wmrP6AfXL,216333.0,36.0,https://open.spotify.com/track/4JQm7ebhsrt10wmrP6AfXL,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,I Wish You Would - Voice Memo,4TtyvyI42C0KFnbDZvNC8Y,107133.0,34.0,https://open.spotify.com/track/4TtyvyI42C0KFnbDZvNC8Y,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Blank Space - Voice Memo,0yisH8r0f3Mkq34kjzUlCV,131186.0,35.0,https://open.spotify.com/track/0yisH8r0f3Mkq34kjzUlCV,,,,,,,,
track,Taylor swift,1989,2014-10-27,Welcome To New York,6qnM0XXPZOINWA778uNqQ9,212600.0,61.0,https://open.spotify.com/track/6qnM0XXPZOINWA778uNqQ9,,,,,,,,
track,Taylor swift,1989,2014-10-27,Blank Space,1p80LdxRV74UKvL8gnD7ky,231826.0,75.0,https://open.spotify.com/track/1p80LdxRV74UKvL8gnD7ky,,,,,,,,
track,Taylor swift,1989,2014-10-27,Style,4lIxdJw6W3Fg4vUIYCB0S5,231000.0,75.0,https://open.spotify.com/track/4lIxdJw6W3Fg4vUIYCB0S5,,,,,,,,
track,Taylor swift,1989,2014-10-27,Out Of The Woods,5OndtwLGA9O6XHFcGm2H7r,235800.0,58.0,https://open.spotify.com/track/5OndtwLGA9O6XHFcGm2H7r,,,,,,,,
track,Taylor swift,1989,2014-10-27,All You Had To Do Was Stay,0dAb8TY433dl3ZfXYCLE19,193293.0,61.0,https://open.spotify.com/track/0dAb8TY433dl3ZfXYCLE19,,,,,,,,
track,Taylor swift,1989,2014-10-27,Shake It Off,5xTtaWoae3wi06K5WfVUUH,219200.0,73.0,https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH,,,,,,,,
track,Taylor swift,1989,2014-10-27,I Wish You Would,3wmN11qXGL0HyPojvEE1D9,207440.0,45.0,https://open.spotify.com/track/3wmN11qXGL0HyPojvEE1D9,,,,,,,,
track,Taylor swift,1989,2014-10-27,Bad Blood,273dCMFseLcVsoSWx59IoE,211933.0,67.0,https://open.spotify.com/track/273dCMFseLcVsoSWx59IoE,,,,,,,,
track,Taylor swift,1989,2014-10-27,Wildest Dreams,59HjlYCeBsxdI0fcm3zglw,220440.0,67.0,https://open.spotify.com/track/59HjlYCeBsxdI0fcm3zglw,,,,,,,,
track,Taylor swift,1989,2014-10-27,How You Get The Girl,4dYUOfmWna6DFccnz732n8,247533.0,46.0,https://open.spotify.com/track/4dYUOfmWna6DFccnz732n8,,,,,,,,
track,Taylor swift,1989,2014-10-27,This Love,3oKMl2tJv4fdidkXUYMI5x,250093.0,44.0,https://open.spotify.com/track/3oKMl2tJv4fdidkXUYMI5x,,,,,,,,
track,Taylor swift,1989,2014-10-27,I Know Places,3jBMHD19RZdAqG9iFQh7xc,195706.0,44.0,https://open.spotify.com/track/3jBMHD19RZdAqG9iFQh7xc,,,,,,,,
track,Taylor swift,1989,2014-10-27,Clean,06WgOCf0LV2h4keYXDRnuh,271000.0,46.0,https://open.spotify.com/track/06WgOCf0LV2h4keYXDRnuh,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,State Of Grace,5zyCYmiaVE5y26EZuwZbsw,295186.0,47.0,https://open.spotify.com/track/5zyCYmiaVE5y26EZuwZbsw,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Red,1RvQQGwaPipiNgz8RXAKA8,220826.0,52.0,https://open.spotify.com/track/1RvQQGwaPipiNgz8RXAKA8,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Treacherous,0XfOV7qY3834QpFVwOb6CC,240773.0,45.0,https://open.spotify.com/track/0XfOV7qY3834QpFVwOb6CC,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,I Knew You Were Trouble.,0ciHz919LVKoH4zgxyMPZ9,217973.0,52.0,https://open.spotify.com/track/0ciHz919LVKoH4zgxyMPZ9,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,All Too Well,1q3RiD1tIWUpGsNFADMlvl,327893.0,52.0,https://open.spotify.com/track/1q3RiD1tIWUpGsNFADMlvl,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,22,3bIxTsfeNMO7Nt2J3EUKrA,230133.0,54.0,https://open.spotify.com/track/3bIxTsfeNMO7Nt2J3EUKrA,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,I Almost Do,31pEV5lPJi7btskZoUr2yu,242573.0,45.0,https://open.spotify.com/track/31pEV5lPJi7btskZoUr2yu,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,We Are Never Ever Getting Back Together,1OYARuagDrpgNNQ4loO1Cs,191880.0,48.0,https://open.spotify.com/track/1OYARuagDrpgNNQ4loO1Cs,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Stay Stay Stay,1x0J8LFX23d5h1zzuzZorc,204826.0,44.0,https://open.spotify.com/track/1x0J8LFX23d5h1zzuzZorc,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,The Last Time,7vvIpJZye5cRR6De1LKM0m,298293.0,46.0,https://open.spotify.com/track/7vvIpJZye5cRR6De1LKM0m,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Holy Ground,5d2Kn9oAAh9S2EbyCo1i52,201853.0,47.0,https://open.spotify.com/track/5d2Kn9oAAh9S2EbyCo1i52,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Sad Beautiful Tragic,5QKhg4r4Ibt0LVTmWEXTEg,283680.0,44.0,https://open.spotify.com/track/5QKhg4r4Ibt0LVTmWEXTEg,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,The Lucky One,2wtHlpYSgC7xEdD3DrSHNL,240133.0,43.0,https://open.spotify.com/track/2wtHlpYSgC7xEdD3DrSHNL,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Everything Has Changed,7gdwoOmi258QJq0hmQ4hto,243933.0,45.0,https://open.spotify.com/track/7gdwoOmi258QJq0hmQ4hto,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Starlight,0vqI4ZIMuifeKeItGiWbPj,217826.0,43.0,https://open.spotify.com/track/0vqI4ZIMuifeKeItGiWbPj,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Begin Again,48A0aShHlovDfTMucMrE66,237613.0,44.0,https://open.spotify.com/track/48A0aShHlovDfTMucMrE66,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,The Moment I Knew,5AsmAjBSSQjRPWgAYIp8tm,285560.0,43.0,https://open.spotify.com/track/5AsmAjBSSQjRPWgAYIp8tm,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Come Back...Be Here,4qyalTRMRH5YuEntvvMvq0,222706.0,46.0,https://open.spotify.com/track/4qyalTRMRH5YuEntvvMvq0,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Girl At Home,6cf6rLb8qcklvJv90W6HCW,220320.0,42.0,https://open.spotify.com/track/6cf6rLb8qcklvJv90W6HCW,,,,,,,,
track,Taylor swift,Red (Deluxe Edition),2012-10-22,Treacherous - Original Demo Recording,7BT9K9BDqq6HI2oWH5UMZQ,239720.0,39.0,https://open.spotify.com/track/7BT9K9BDqq6HI2oWH5UMZQ,,,,,,,,
track,Taylor swift,Red,2012-10-22,State Of Grace,786NsUYn4GGUf8AOt0SQhP,295186.0,47.0,https://open.spotify.com/track/786NsUYn4GGUf8AOt0SQhP,,,,,,,,
track,Taylor swift,Red,2012-10-22,Red,0cITLOYn1Sv4q27zZPqlNK,220826.0,64.0,https://open.spotify.com/track/0cITLOYn1Sv4q27zZPqlNK,,,,,,,,
track,Taylor swift,Red,2012-10-22,Treacherous,5kYFVSQoPu7yRpfiHBwMUk,240773.0,47.0,https://open.spotify.com/track/5kYFVSQoPu7yRpfiHBwMUk,,,,,,,,
track,Taylor swift,Red,2012-10-22,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,217973.0,73.0,https://open.spotify.com/track/72jCZdH0Lhg93z6Z4hBjgj,,,,,,,,
track,Taylor swift,Red,2012-10-22,All Too Well,4XMP3zVxrnr58T0tjIHvpR,327893.0,50.0,https://open.spotify.com/track/4XMP3zVxrnr58T0tjIHvpR,,,,,,,,
track,Taylor swift,Red,2012-10-22,22,2ULNeSomDxVNmdDy8VxEBU,230133.0,61.0,https://open.spotify.com/track/2ULNeSomDxVNmdDy8VxEBU,,,,,,,,
track,Taylor swift,Red,2012-10-22,I Almost Do,5VwFkx7JOimOGTYfha5rs1,242573.0,45.0,https://open.spotify.com/track/5VwFkx7JOimOGTYfha5rs1,,,,,,,,
track,Taylor swift,Red,2012-10-22,We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,191880.0,69.0,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,,,,,,,,
track,Taylor swift,Red,2012-10-22,Stay Stay Stay,1qLeEu4iXEclkLwoBlMiou,204826.0,46.0,https://open.spotify.com/track/1qLeEu4iXEclkLwoBlMiou,,,,,,,,
track,Taylor swift,Red,2012-10-22,The Last Time,3n9mzjgAzjyKawvbHzciXF,298293.0,45.0,https://open.spotify.com/track/3n9mzjgAzjyKawvbHzciXF,,,,,,,,
track,Taylor swift,Red,2012-10-22,Holy Ground,1fGsZsIkQkOspfsT24nQP6,201853.0,46.0,https://open.spotify.com/track/1fGsZsIkQkOspfsT24nQP6,,,,,,,,
track,Taylor swift,Red,2012-10-22,Sad Beautiful Tragic,6LKjHhOW1az75pCQ9XJJtF,283680.0,44.0,https://open.spotify.com/track/6LKjHhOW1az75pCQ9XJJtF,,,,,,,,
track,Taylor swift,Red,2012-10-22,The Lucky One,2X2J0BhxaLTmnxO4pPUhSd,240133.0,45.0,https://open.spotify.com/track/2X2J0BhxaLTmnxO4pPUhSd,,,,,,,,
track,Taylor swift,Red,2012-10-22,Everything Has Changed,4NAmRvqSITAAzKWnC8yRq3,243933.0,54.0,https://open.spotify.com/track/4NAmRvqSITAAzKWnC8yRq3,,,,,,,,
track,Taylor swift,Red,2012-10-22,Starlight,7MecVsMj22MneZt7kVFaCr,217826.0,44.0,https://open.spotify.com/track/7MecVsMj22MneZt7kVFaCr,,,,,,,,
track,Taylor swift,Red,2012-10-22,Begin Again,0L4YCNRfXAoTvdpWeH2RGj,237613.0,56.0,https://open.spotify.com/track/0L4YCNRfXAoTvdpWeH2RGj,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Sparks Fly - Live/2011,1aBJNc2thaKyh5THWzIqHX,336826.0,42.0,https://open.spotify.com/track/1aBJNc2thaKyh5THWzIqHX,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Mine - Live/2011,7yndkPYP6YQQLBpPsizDfh,259279.0,40.0,https://open.spotify.com/track/7yndkPYP6YQQLBpPsizDfh,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,The Story Of Us - Live,72GIZuUXo14oyrS0si3Rgc,290520.0,41.0,https://open.spotify.com/track/72GIZuUXo14oyrS0si3Rgc,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Mean - Live/2011,7mFiEij8AXPUZB7aKLbUlQ,246373.0,40.0,https://open.spotify.com/track/7mFiEij8AXPUZB7aKLbUlQ,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Ours - Live/2011,68QyrSzpnoU04AAhE5z8lj,245973.0,39.0,https://open.spotify.com/track/68QyrSzpnoU04AAhE5z8lj,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,1IsquhJFJ0qcFZI7FeAEuN,362826.0,46.0,https://open.spotify.com/track/1IsquhJFJ0qcFZI7FeAEuN,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Better Than Revenge - Live/2011,6505MLhnqTDDg4tjoUz2Wp,344573.0,42.0,https://open.spotify.com/track/6505MLhnqTDDg4tjoUz2Wp,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Speak Now - Live/2011,3QFB14MOUf3imlyISNmrbT,248146.0,40.0,https://open.spotify.com/track/3QFB14MOUf3imlyISNmrbT,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Last Kiss - Live/2011,6hH37tyeRdyan1mAppmVor,369066.0,41.0,https://open.spotify.com/track/6hH37tyeRdyan1mAppmVor,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Drops Of Jupiter - Live/2011,0BSmbCIY36iw04azzJ3S0S,315173.0,46.0,https://open.spotify.com/track/0BSmbCIY36iw04azzJ3S0S,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Bette Davis Eyes - Live/2011,6KF9xd2hBLuexrmBX4vUWD,189146.0,44.0,https://open.spotify.com/track/6KF9xd2hBLuexrmBX4vUWD,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,I Want You Back - Live/2011,4KB3zBArZ1rHRExilzycaV,83253.0,41.0,https://open.spotify.com/track/4KB3zBArZ1rHRExilzycaV,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Dear John - Live/2011,4DbI1rr4IQ2bc8nejy9ttd,404680.0,41.0,https://open.spotify.com/track/4DbI1rr4IQ2bc8nejy9ttd,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Enchanted - Live/2011,3lm4L3pPL32PFy74dR17OR,389213.0,42.0,https://open.spotify.com/track/3lm4L3pPL32PFy74dR17OR,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Haunted - Live/2011,6znB7YZhMJT2B83zfbiyLq,292426.0,43.0,https://open.spotify.com/track/6znB7YZhMJT2B83zfbiyLq,,,,,,,,
track,Taylor swift,Speak Now World Tour Live,2010-10-25,Long Live - Live/2011,5QkzyLUb4ggojNDp8G2OxX,376466.0,41.0,https://open.spotify.com/track/5QkzyLUb4ggojNDp8G2OxX,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Mine,6LZaxlycSWrJZ4Volb25qx,230706.0,46.0,https://open.spotify.com/track/6LZaxlycSWrJZ4Volb25qx,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Sparks Fly,1q8E1FfFuhd12c5JcJwPxQ,260933.0,47.0,https://open.spotify.com/track/1q8E1FfFuhd12c5JcJwPxQ,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Back To December,7lxADouiWFkwR7ZV2GKUcH,293026.0,46.0,https://open.spotify.com/track/7lxADouiWFkwR7ZV2GKUcH,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Speak Now,1nYWTzy5zu3zEPNgB1sItW,240760.0,44.0,https://open.spotify.com/track/1nYWTzy5zu3zEPNgB1sItW,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Dear John,1ubvV5ECkm6nSI6g1HmbBK,403920.0,51.0,https://open.spotify.com/track/1ubvV5ECkm6nSI6g1HmbBK,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Mean,4N60XfcTE1ysLZGbYgnYXq,237733.0,46.0,https://open.spotify.com/track/4N60XfcTE1ysLZGbYgnYXq,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,The Story Of Us,19tHCfzUSoy5HkpxcmbA0A,265666.0,45.0,https://open.spotify.com/track/19tHCfzUSoy5HkpxcmbA0A,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Never Grow Up,74WBGgUnpKrJXt6TETfR6Z,290466.0,48.0,https://open.spotify.com/track/74WBGgUnpKrJXt6TETfR6Z,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Enchanted,14LtANuaslKWyYbktUrHBU,352186.0,47.0,https://open.spotify.com/track/14LtANuaslKWyYbktUrHBU,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Better Than Revenge,1By2VQkUN0Frd8mKNV5NYC,217160.0,59.0,https://open.spotify.com/track/1By2VQkUN0Frd8mKNV5NYC,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Innocent,3kfgJql90tzgoxByioAMXR,302253.0,41.0,https://open.spotify.com/track/3kfgJql90tzgoxByioAMXR,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Haunted,11UaQaEp2LvdspTyyuE3ur,242080.0,46.0,https://open.spotify.com/track/11UaQaEp2LvdspTyyuE3ur,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Last Kiss,1D27z8xNzjW0Mwwt1NCWhJ,367133.0,45.0,https://open.spotify.com/track/1D27z8xNzjW0Mwwt1NCWhJ,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Long Live,7DjCRhhFo9PPzca1BjMLcf,317453.0,44.0,https://open.spotify.com/track/7DjCRhhFo9PPzca1BjMLcf,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Ours,1EQn3Uc5AyUXoiPLeyCrrg,237920.0,48.0,https://open.spotify.com/track/1EQn3Uc5AyUXoiPLeyCrrg,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,If This Was A Movie,0vvt4IZOMkRug195S4MUq0,234546.0,47.0,https://open.spotify.com/track/0vvt4IZOMkRug195S4MUq0,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Superman,2R7C9dDqv1UPycvepBFziA,275960.0,44.0,https://open.spotify.com/track/2R7C9dDqv1UPycvepBFziA,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Back To December - Acoustic,6IH2Z54gYPLqgJtxZjX80i,292560.0,45.0,https://open.spotify.com/track/6IH2Z54gYPLqgJtxZjX80i,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Haunted - Acoustic Version,62rlxI6g2PNaWsHoiRryto,217613.0,45.0,https://open.spotify.com/track/62rlxI6g2PNaWsHoiRryto,,,,,,,,
track,Taylor swift,Speak Now (Deluxe Edition),2010-10-25,Mine - POP Mix,0fAbfDiuQiUwV7FUcFfRGY,230333.0,41.0,https://open.spotify.com/track/0fAbfDiuQiUwV7FUcFfRGY,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Mine,0dBW6ZsW8skfvoRfgeerBF,230706.0,57.0,https://open.spotify.com/track/0dBW6ZsW8skfvoRfgeerBF,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Sparks Fly,6d9IiDcFxtFVIvt9pCqyGH,260933.0,56.0,https://open.spotify.com/track/6d9IiDcFxtFVIvt9pCqyGH,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Back To December,3DrjZArsPsoqbLzUZZV1Id,293026.0,64.0,https://open.spotify.com/track/3DrjZArsPsoqbLzUZZV1Id,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Speak Now,24DefNCFiWTP8OjYWiXuYe,240760.0,50.0,https://open.spotify.com/track/24DefNCFiWTP8OjYWiXuYe,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Dear John,7hZuICN5eaCuQyp443RCt6,403920.0,50.0,https://open.spotify.com/track/7hZuICN5eaCuQyp443RCt6,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Mean,5yEPktRqvIhko5QFF3aBhQ,237733.0,62.0,https://open.spotify.com/track/5yEPktRqvIhko5QFF3aBhQ,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,The Story Of Us,3RBluWmSoG2pGA1OePzGJI,265666.0,53.0,https://open.spotify.com/track/3RBluWmSoG2pGA1OePzGJI,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Never Grow Up,1wJL1A0QUHJPf2cm7tsrdw,290466.0,49.0,https://open.spotify.com/track/1wJL1A0QUHJPf2cm7tsrdw,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Enchanted,10eBRyImhfqVvkiVEGf0N0,352186.0,64.0,https://open.spotify.com/track/10eBRyImhfqVvkiVEGf0N0,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Better Than Revenge,2ythurkTtSiyfK7GprJoFW,217160.0,62.0,https://open.spotify.com/track/2ythurkTtSiyfK7GprJoFW,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Innocent,5GPwN5iZ9ZMSXAkppj4Uvv,302253.0,44.0,https://open.spotify.com/track/5GPwN5iZ9ZMSXAkppj4Uvv,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Haunted,28M2gifMU282QBM3fKajIS,242080.0,52.0,https://open.spotify.com/track/28M2gifMU282QBM3fKajIS,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Last Kiss,4h0EXpatqJImv4VRgvX6po,367133.0,53.0,https://open.spotify.com/track/4h0EXpatqJImv4VRgvX6po,,,,,,,,
track,Taylor swift,Speak Now,2010-10-25,Long Live,6XDBA3QWX51lDJ0oZbaJJN,317946.0,50.0,https://open.spotify.com/track/6XDBA3QWX51lDJ0oZbaJJN,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Jump Then Fall,08gavXombT6KR0af88i9tA,237066.0,44.0,https://open.spotify.com/track/08gavXombT6KR0af88i9tA,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Untouchable,2IZ00ed83ygPIiacYScWUE,311040.0,43.0,https://open.spotify.com/track/2IZ00ed83ygPIiacYScWUE,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Forever & Always - Piano Version,46HGgtwmmuEB8mvDCyjyAc,267506.0,43.0,https://open.spotify.com/track/46HGgtwmmuEB8mvDCyjyAc,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Come In With The Rain,4pl5zcqCv4vc3cB7M4MZ6f,238106.0,43.0,https://open.spotify.com/track/4pl5zcqCv4vc3cB7M4MZ6f,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,SuperStar,14Bljc3pOOG0xQX3wqhLN9,261453.0,41.0,https://open.spotify.com/track/14Bljc3pOOG0xQX3wqhLN9,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,The Other Side Of The Door,0xvsgzM8AtBtRHZm5rav8A,237600.0,44.0,https://open.spotify.com/track/0xvsgzM8AtBtRHZm5rav8A,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Fearless,3F6czr26ZwGU5O5CHY04Ma,242000.0,44.0,https://open.spotify.com/track/3F6czr26ZwGU5O5CHY04Ma,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Fifteen,3M0w3fhdXByHLCNAoi5c9G,294346.0,43.0,https://open.spotify.com/track/3M0w3fhdXByHLCNAoi5c9G,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Love Story,0kN3oXYWWAk1uC0y2WoyOE,235280.0,49.0,https://open.spotify.com/track/0kN3oXYWWAk1uC0y2WoyOE,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Hey Stephen,6wcFdMmiDscAhZJrcVFumx,254320.0,42.0,https://open.spotify.com/track/6wcFdMmiDscAhZJrcVFumx,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,White Horse,4jPtq9shRdUv8Zjr0a5xkD,234440.0,43.0,https://open.spotify.com/track/4jPtq9shRdUv8Zjr0a5xkD,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,You Belong With Me,3as6Wz3mwbTnusWhZjTUNr,231146.0,50.0,https://open.spotify.com/track/3as6Wz3mwbTnusWhZjTUNr,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Breathe,6S9G7J3EB1ZY0rrZPwsBg5,263986.0,41.0,https://open.spotify.com/track/6S9G7J3EB1ZY0rrZPwsBg5,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Tell Me Why,4XrP7vKBjKLEYlRZdb0Ygr,200560.0,40.0,https://open.spotify.com/track/4XrP7vKBjKLEYlRZdb0Ygr,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,You're Not Sorry,6HWYtS215rxaaMjvpyG18W,261800.0,41.0,https://open.spotify.com/track/6HWYtS215rxaaMjvpyG18W,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,The Way I Loved You,77VotUUL79U10TAnYdqwvr,244240.0,43.0,https://open.spotify.com/track/77VotUUL79U10TAnYdqwvr,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Forever & Always,1zxrcAk6eiytfavqriMcKT,225333.0,42.0,https://open.spotify.com/track/1zxrcAk6eiytfavqriMcKT,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,The Best Day,5YbZZ2gYfvW1UvHHF4pVaD,245346.0,40.0,https://open.spotify.com/track/5YbZZ2gYfvW1UvHHF4pVaD,,,,,,,,
track,Taylor swift,Fearless Platinum Edition,2008-11-11,Change,0RdcBnAXyH2YZZvcBVu2k6,281053.0,39.0,https://open.spotify.com/track/0RdcBnAXyH2YZZvcBVu2k6,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Fearless,6Eu31gddWw0gOGO506pJYA,241986.0,59.0,https://open.spotify.com/track/6Eu31gddWw0gOGO506pJYA,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Fifteen,4t0OI7XrODjSkAu3bTPmWj,294333.0,53.0,https://open.spotify.com/track/4t0OI7XrODjSkAu3bTPmWj,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Love Story,1vrd6UOGamcKNGnSHJQlSt,235266.0,66.0,https://open.spotify.com/track/1vrd6UOGamcKNGnSHJQlSt,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Hey Stephen,4WXzzCof26KJLTK5kK53dS,254306.0,48.0,https://open.spotify.com/track/4WXzzCof26KJLTK5kK53dS,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,White Horse,6wn61Fzx9XMxQmieLpoIhW,234426.0,53.0,https://open.spotify.com/track/6wn61Fzx9XMxQmieLpoIhW,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,You Belong With Me,3GCL1PydwsLodcpv0Ll1ch,231133.0,66.0,https://open.spotify.com/track/3GCL1PydwsLodcpv0Ll1ch,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Breathe,49mWEy5MgtNujgT7xU3emT,263973.0,45.0,https://open.spotify.com/track/49mWEy5MgtNujgT7xU3emT,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,Tell Me Why,3rnI1UCyGJvUTVvT97VQr5,200546.0,44.0,https://open.spotify.com/track/3rnI1UCyGJvUTVvT97VQr5,,,,,,,,
track,Taylor swift,Fearless,2008-11-11,You're Not Sorry,0HmCuN0Z3OX1Qrz43FLOPL,261786.0,46.0,https://open.spotify.com/track/0HmCuN0Z3OX1Qrz43FLOPL,,,,,,,,
