record_type,artist,spotify_artist_id,album_id,album_name,album_release_date,track_id,track_name,track_number,disc_number,explicit,duration_ms,popularity,spotify_url,tm_event_name,tm_event_datetime,tm_venue,tm_city,tm_state,tm_country,tm_min_price,tm_max_price,tm_currency,tm_url,tm_attraction_id
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,19CSr8rwW05VJL2F91KFNK,ivy,10,1,True,260440,64,https://open.spotify.com/track/19CSr8rwW05VJL2F91KFNK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,1XjHRolIXL2M1EEOUsGGR4,cowboy like me,11,1,True,275040,65,https://open.spotify.com/track/1XjHRolIXL2M1EEOUsGGR4,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,2o2sgVJIgFXk8GQjWTgI6U,long story short,12,1,False,215920,59,https://open.spotify.com/track/2o2sgVJIgFXk8GQjWTgI6U,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,12ntTeqEeTg7GAVpe8Mhpl,marjorie,13,1,False,257773,63,https://open.spotify.com/track/12ntTeqEeTg7GAVpe8Mhpl,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,35rdVq36LMHQX0Suw9a6tK,closure,14,1,False,180653,55,https://open.spotify.com/track/35rdVq36LMHQX0Suw9a6tK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),15,1,False,304106,61,https://open.spotify.com/track/3O5osWf1rSoKMwe6E9ZaXP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,0P9wLFurlgumLXuqFEpw52,the 1,1,1,True,210240,47,https://open.spotify.com/track/0P9wLFurlgumLXuqFEpw52,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,7zcnlq38eqNWyUF6eNaB5Z,cardigan,2,1,False,239560,48,https://open.spotify.com/track/7zcnlq38eqNWyUF6eNaB5Z,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4ojxSyrEraN7d46BMBPThZ,the last great american dynasty,3,1,True,231000,45,https://open.spotify.com/track/4ojxSyrEraN7d46BMBPThZ,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,6kz2hkq1xQvDqPcUyBkw8f,exile (feat. Bon Iver),4,1,False,285640,48,https://open.spotify.com/track/6kz2hkq1xQvDqPcUyBkw8f,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,0Oju1YcbPCJuUQQWoZNdJK,my tears ricochet,5,1,False,255893,47,https://open.spotify.com/track/0Oju1YcbPCJuUQQWoZNdJK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,5jQyGzcwqAxwT5QUIMivoX,mirrorball,6,1,False,208973,45,https://open.spotify.com/track/5jQyGzcwqAxwT5QUIMivoX,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,2vJ7QvyCiR4DaHxwO58izA,seven,7,1,False,208906,44,https://open.spotify.com/track/2vJ7QvyCiR4DaHxwO58izA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,1UHoF9p75IVsvUt6WdTYhn,august,8,1,False,261920,47,https://open.spotify.com/track/1UHoF9p75IVsvUt6WdTYhn,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,5DnDBYrfGoxdnomqEAkFIv,this is me trying,9,1,False,195106,45,https://open.spotify.com/track/5DnDBYrfGoxdnomqEAkFIv,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,7CVTowKpGPA2MsIbkTl2oc,illicit affairs,10,1,False,190893,45,https://open.spotify.com/track/7CVTowKpGPA2MsIbkTl2oc,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4WHIqhrbdva5vQSrCuet3l,invisible string,11,1,False,252880,45,https://open.spotify.com/track/4WHIqhrbdva5vQSrCuet3l,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,7klXN6RCN5Rj0VeYO5gBzU,mad woman,12,1,True,237266,43,https://open.spotify.com/track/7klXN6RCN5Rj0VeYO5gBzU,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,5MFjHn1qfR9AsWuyzJLk1z,epiphany,13,1,False,289746,42,https://open.spotify.com/track/5MFjHn1qfR9AsWuyzJLk1z,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,2jhfs6moEAK13eLM6xim4l,betty,14,1,True,294520,43,https://open.spotify.com/track/2jhfs6moEAK13eLM6xim4l,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,0O9i6jhscByEJs1ipy5hu4,peace,15,1,True,234000,43,https://open.spotify.com/track/0O9i6jhscByEJs1ipy5hu4,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4XCYmu7QLySdIahgBALKJK,hoax,16,1,False,220040,42,https://open.spotify.com/track/4XCYmu7QLySdIahgBALKJK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,0zEprKYeuGOIZoHyu6O1E2,the lakes - bonus track,17,1,False,211813,43,https://open.spotify.com/track/0zEprKYeuGOIZoHyu6O1E2,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,08J4bMHbILkwSIhbtrcvjN,the 1 - the long pond studio sessions,1,2,True,219893,53,https://open.spotify.com/track/08J4bMHbILkwSIhbtrcvjN,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,3EPgWM1zfTSzEc0z4AwWTM,cardigan - the long pond studio sessions,2,2,False,230680,58,https://open.spotify.com/track/3EPgWM1zfTSzEc0z4AwWTM,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,28tIMaewZuGR8urkvFhQyA,the last great american dynasty - the long pond studio sessions,3,2,False,232346,51,https://open.spotify.com/track/28tIMaewZuGR8urkvFhQyA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,7N015NTIWGjQDddHUdHPoO,exile (feat. Bon Iver) - the long pond studio sessions,4,2,False,279893,53,https://open.spotify.com/track/7N015NTIWGjQDddHUdHPoO,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,5mdNyCS7ttVcAyVYOIFEjs,my tears ricochet - the long pond studio sessions,5,2,False,295173,55,https://open.spotify.com/track/5mdNyCS7ttVcAyVYOIFEjs,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,2yceD2hx5HhOLgkm1CITCi,mirrorball - the long pond studio sessions,6,2,False,237373,53,https://open.spotify.com/track/2yceD2hx5HhOLgkm1CITCi,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4cOWq0cVsKjxaQpRMbDoH1,seven - the long pond studio sessions,7,2,False,208986,50,https://open.spotify.com/track/4cOWq0cVsKjxaQpRMbDoH1,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4MGexoZc12lqE0hYkq9YYx,august - the long pond studio sessions,8,2,False,260000,56,https://open.spotify.com/track/4MGexoZc12lqE0hYkq9YYx,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,1gaLZjPrDnHQWJds2Jg4KT,this is me trying - the long pond studio sessions,9,2,False,209293,55,https://open.spotify.com/track/1gaLZjPrDnHQWJds2Jg4KT,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,560uQyz3p5G9WdnMX39xc6,illicit affairs - the long pond studio sessions,10,2,False,183720,52,https://open.spotify.com/track/560uQyz3p5G9WdnMX39xc6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,5KByGq0JijSSDcy0qzuINs,invisible string - the long pond studio sessions,11,2,False,257359,50,https://open.spotify.com/track/5KByGq0JijSSDcy0qzuINs,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,04xrhDrQ2WOW8GLwu7kbc0,mad woman - the long pond studio sessions,12,2,True,238333,50,https://open.spotify.com/track/04xrhDrQ2WOW8GLwu7kbc0,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4yyKppX85ZkmlGOC2toBZA,epiphany - the long pond studio sessions,13,2,False,274880,49,https://open.spotify.com/track/4yyKppX85ZkmlGOC2toBZA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,1mh5dObNoOvCfHmXnhvDEK,betty - the long pond studio sessions,14,2,True,290040,50,https://open.spotify.com/track/1mh5dObNoOvCfHmXnhvDEK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,4YHHz3VIXgNDGdoL9xC1tx,peace - the long pond studio sessions,15,2,True,214373,50,https://open.spotify.com/track/4YHHz3VIXgNDGdoL9xC1tx,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,0QTBsdoJhamY3Aid3fOsOd,hoax - the long pond studio sessions,16,2,False,221800,50,https://open.spotify.com/track/0QTBsdoJhamY3Aid3fOsOd,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,6mqyTq948oap5AkyTsd6XF,the lakes - the long pond studio sessions,17,2,False,199733,52,https://open.spotify.com/track/6mqyTq948oap5AkyTsd6XF,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,4pfrrhvplbJZAIsfosGWQP,the 1,1,1,True,210240,66,https://open.spotify.com/track/4pfrrhvplbJZAIsfosGWQP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,0KRYCBwIpWYFNrXOmXbyUh,cardigan,2,1,False,239560,68,https://open.spotify.com/track/0KRYCBwIpWYFNrXOmXbyUh,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,2olxzvoFI9IpxqFeUv7WOX,the last great american dynasty,3,1,True,231000,64,https://open.spotify.com/track/2olxzvoFI9IpxqFeUv7WOX,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,5S4aYQAJOwJMAamANWlICO,exile (feat. Bon Iver),4,1,False,285640,67,https://open.spotify.com/track/5S4aYQAJOwJMAamANWlICO,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,5P2bHCDM2tsgIaYWsZMhu5,my tears ricochet,5,1,False,255893,66,https://open.spotify.com/track/5P2bHCDM2tsgIaYWsZMhu5,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,2I8YAEA1VmCuP1wkJHMpTw,mirrorball,6,1,False,208973,64,https://open.spotify.com/track/2I8YAEA1VmCuP1wkJHMpTw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,76mOLcXOjOEhyY4mMF1l3r,seven,7,1,False,208906,64,https://open.spotify.com/track/76mOLcXOjOEhyY4mMF1l3r,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,6nK2pIKFcRc5frrZKHgsiT,august,8,1,False,261920,66,https://open.spotify.com/track/6nK2pIKFcRc5frrZKHgsiT,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,7cm50Lw03k6VvRauJtkyTj,this is me trying,9,1,False,195106,65,https://open.spotify.com/track/7cm50Lw03k6VvRauJtkyTj,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,6DrLROM5MG9bxWHeEG5elq,illicit affairs,10,1,False,190893,64,https://open.spotify.com/track/6DrLROM5MG9bxWHeEG5elq,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,2ehRU518I0hYqMGQnk4lDY,invisible string,11,1,False,252880,64,https://open.spotify.com/track/2ehRU518I0hYqMGQnk4lDY,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,0RP1kqoSPkVXsKiQNhMKzV,mad woman,12,1,True,237266,62,https://open.spotify.com/track/0RP1kqoSPkVXsKiQNhMKzV,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,1EXa37LpSvi3OQ9UYQ28rD,epiphany,13,1,False,289746,61,https://open.spotify.com/track/1EXa37LpSvi3OQ9UYQ28rD,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,3IhtE4fkytdrtEfV34UzkD,betty,14,1,True,294520,63,https://open.spotify.com/track/3IhtE4fkytdrtEfV34UzkD,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,6JlI8Ay77m4nJvZTHvfT1J,peace,15,1,True,234000,62,https://open.spotify.com/track/6JlI8Ay77m4nJvZTHvfT1J,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,0YeDG5HnKnG7jpArkzsSPa,hoax,16,1,False,220040,61,https://open.spotify.com/track/0YeDG5HnKnG7jpArkzsSPa,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,folklore (deluxe version),2020-08-18,0eFQWVz0qIxDOvhLpZ40P7,the lakes - bonus track,17,1,False,211813,65,https://open.spotify.com/track/0eFQWVz0qIxDOvhLpZ40P7,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,0Jlcvv8IykzHaSmj49uNW8,the 1,1,1,True,210251,77,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,4R2kfaDFhslZEMJqAFNpdd,cardigan,2,1,False,239560,86,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,3,1,True,230999,70,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),4,1,False,285634,81,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,5,1,False,255893,81,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,0ZNU020wNYvgW84iljPkPP,mirrorball,6,1,False,208977,74,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,6KJqZcs9XDgVck7Lg9QOTC,seven,7,1,False,208906,69,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,3hUxzQpSfdDqwM3ZTFQY0K,august,8,1,False,261922,88,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,7kt9e9LFSpN1zQtYEl19o1,this is me trying,9,1,False,195097,75,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,10,1,False,190898,75,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,11,1,False,252880,75,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,2QDyYdZyhlP2fp79KZX8Bi,mad woman,12,1,True,237258,65,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,08fa9LFcFBTcilB3iq2e2A,epiphany,13,1,False,289749,64,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,5kI4eCXXzyuIUXjQra0Cxi,betty,14,1,True,294521,69,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,7MbT4I8qGntX4fMdqMQgke,peace,15,1,True,234000,65,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2fenSS68JI1h4Fo296JfGr,folklore,2020-07-24,6MWoRt97mnSTXZhu3ggi9C,hoax,16,1,False,220042,65,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,1,1,False,170640,71,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,2,1,False,178426,88,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,1dGr1c8CrMLDpV6mPbImSI,Lover,3,1,False,221306,85,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,3RauEVgRgj1IuWdJ9fDs70,The Man,4,1,False,190360,77,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,3pHkh7d0lzM2AldUtz2x37,The Archer,5,1,False,211240,75,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,6,1,False,173386,69,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,7,1,False,234146,75,https://open.spotify.com/track/214nt20w5wOxJnY462klLw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,8,1,False,222400,77,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,9,1,False,287266,73,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,10,1,False,198533,71,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,1LLXZFeAHK9R4xUramtUKw,London Boy,11,1,False,190240,72,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),12,1,False,201586,64,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,5hQSXkFgbxjZo9uCwd11so,False God,13,1,False,200306,78,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,,,,,,,,,,,
